file	line	classification	reason	match
backend/prisma/schema.prisma	152	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	stripeQuarterlyPriceId String?  @unique // price_xxx for quarterly billing
backend/prisma/schema.prisma	153	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	stripeAnnualPriceId    String?  @unique // price_xxx for annual billing
backend/prisma/schema.prisma	157	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	features      PlanFeature[]
backend/prisma/schema.prisma	158	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	subscriptions Subscription[]
backend/prisma/schema.prisma	166	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	model PlanFeature {
backend/prisma/schema.prisma	168	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	planId      String
backend/prisma/schema.prisma	171	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	isEnabled   Boolean @default(true) // false = feature shown as disabled/struck-through on pricing card
backend/prisma/schema.prisma	173	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	plan PricingPlan @relation(fields: [planId], references: [id], onDelete: Cascade)
backend/prisma/schema.prisma	175	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	@@index([planId])
backend/prisma/schema.prisma	181	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	// plan/subscriptionStatus are denormalized caches for fast plan-gating.
backend/prisma/schema.prisma	182	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	// Subscription is the authoritative billing source.
backend/prisma/schema.prisma	196	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	subscriptionStatus SubscriptionStatus @default(NONE) @ignore
backend/prisma/schema.prisma	197	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	plan               PlanType? @ignore // denorm cache � source of truth = Subscription; null when no active subscription
backend/prisma/schema.prisma	198	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	trialEndsAt        DateTime? @ignore
backend/prisma/schema.prisma	199	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	subscriptionEndsAt DateTime? @ignore
backend/prisma/schema.prisma	212	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	// -- Stripe --------------------------------------------------------
backend/prisma/schema.prisma	213	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	stripeCustomerId   String?            @unique @ignore // cus_xxx � one customer per tenant
backend/prisma/schema.prisma	223	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	subscriptions      Subscription[] @ignore
backend/prisma/schema.prisma	269	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	// SUBSCRIPTION (billing source of truth)
backend/prisma/schema.prisma	272	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	model Subscription {
backend/prisma/schema.prisma	275	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	planId                  String
backend/prisma/schema.prisma	277	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	status                  SubscriptionStatus @default(TRIAL)
backend/prisma/schema.prisma	283	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	// -- Pending Downgrade ─────────────────────────────────────────────
backend/prisma/schema.prisma	284	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	pendingPlanId           String?            // Plan ID to switch to at period end
backend/prisma/schema.prisma	285	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	pendingBillingCycle     String?            // Target billing cycle for downgrade
backend/prisma/schema.prisma	286	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	pendingDowngradeAt      DateTime?          // When the downgrade takes effect
backend/prisma/schema.prisma	289	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	stripeAdditionalSeatItemId   String?   // si_xxx — Stripe subscription item for seats
backend/prisma/schema.prisma	290	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	// -- Stripe --------------------------------------------------------
backend/prisma/schema.prisma	291	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	stripeSubscriptionId    String?            @unique // sub_xxx
backend/prisma/schema.prisma	292	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	stripeCheckoutSessionId String? // cs_xxx � transient, kept for audit trail
backend/prisma/schema.prisma	297	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	plan     PricingPlan @relation(fields: [planId], references: [id])
backend/prisma/schema.prisma	301	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	@@index([stripeSubscriptionId])
backend/prisma/schema.prisma	829	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	templateKey String? // identifies seeded templates for upgrades (e.g. "sales-inquiries")
backend/prisma/schema.prisma	1415	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	// Invoice now links to Subscription for billing-driven invoices
backend/prisma/schema.prisma	1421	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	subscriptionId  String? @ignore // link to Subscription for recurring billing invoices
backend/prisma/schema.prisma	1446	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	subscription Subscription?        @relation(fields: [subscriptionId], references: [id], onDelete: SetNull) @ignore
backend/prisma/schema.prisma	1471	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	paymentMethod           String? // card|gcash|maya|bank_transfer|stripe (denorm for quick display)
backend/prisma/schema.prisma	1475	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	// -- Stripe --------------------------------------------------------
backend/prisma/schema.prisma	1476	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	stripePaymentIntentId   String?   @unique @ignore // pi_xxx
backend/prisma/schema.prisma	1477	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	stripeCheckoutSessionId String? @ignore // cs_xxx � checkout origin
backend/prisma/schema.prisma	1478	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	stripeInvoiceId         String? @ignore // in_xxx � for subscription invoices
backend/prisma/schema.prisma	1479	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	stripeEventId           String? @ignore // evt_xxx � webhook event that created this record (idempotency)
backend/prisma/schema.prisma	1482	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	stripeRefundId          String?   @unique @ignore // re_xxx
backend/prisma/schema.prisma	1493	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	@@index([stripePaymentIntentId])
backend/prisma/schema.prisma	1494	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	@@index([stripeEventId])
backend/prisma/schema.prisma	1920	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	// STRIPE WEBHOOK EVENT LOG
backend/prisma/schema.prisma	1921	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	// Stores every inbound Stripe webhook for idempotency, debugging, and replay.
backend/prisma/schema.prisma	1925	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	model StripeWebhookEvent {
backend/prisma/schema.prisma	1927	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	stripeEventId String             @unique // evt_xxx — Stripe's unique event ID
backend/prisma/schema.prisma	1928	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	type          String             // e.g. "checkout.session.completed"
backend/prisma/schema.prisma	1929	HISTORICAL / DATABASE RETENTION	Ignored schema or applied migration; retain stored history without destructive DDL.	payload       Json               // Full event object from Stripe
backend/src/api/middleware/__tests__/workspace-ready.test.ts	12	ACTIVE AND REQUIRED	Regression assertion preventing retired access rules.	it('permits a completed Sales workspace independently of paid subscription status', () => {
backend/src/api/routes/__tests__/internal-portal.routes.test.ts	18	ACTIVE AND REQUIRED	Regression assertion preventing retired access rules.	expect(paths(adminRoutes).filter(path => /billing|plans|activate-subscription|stripe/.test(path))).toEqual([]);
backend/src/api/routes/__tests__/internal-portal.routes.test.ts	24	ACTIVE AND REQUIRED	Regression assertion preventing retired access rules.	expect(enabled.filter(path => /subscription|verification|plans|seats|portal-session/.test(path))).toEqual([]);
backend/src/database/seeders/demo-full.seed.ts	105	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	{ id: 'df-t-8', tenantId: tId, assignedUserId: aId, assignedById: aId, title: 'Send add-on pricing — Antigravity', status: 'in-progress', priority: 'Medium', dueDate: new Date(Date.now() + 3 * 86400000), contactId: contacts[6].id, dealId: deals[6].id },
backend/src/database/seeders/demo-full.seed.ts	115	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	{ id: 'df-a-2', tenantId: tId, createdById: aId, type: 'email',        title: 'Proposal sent to Marco Dela Cruz',          description: 'Sent CRM Pro pricing proposal.',                          contactId: contacts[1].id, dealId: deals[1].id },
backend/src/database/seeders/demo-full.seed.ts	133	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	{ id: 'df-tpl-4', tenantId: tId, name: 'Renewal Reminder',         type: 'Email', category: 'Retention',   subject: 'Your subscription is up for renewal', content: 'Hi {{firstName}}, your subscription renews on {{renewalDate}}...' },
backend/src/database/seeders/demo-full.seed.ts	135	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	{ id: 'df-tpl-6', tenantId: tId, name: 'Win-Back Campaign',        type: 'Email', category: 'Re-engagement', subject: 'We have something special for you', content: 'Hi {{firstName}}, we noticed your subscription lapsed...' },
backend/src/database/seeders/reymark.seed.ts	142	UNRELATED BUSINESS TERMINOLOGY	Customer products, renewal campaigns, quotations or equipment upgrades; no access gate.	{ tenantId: TENANT_ID, createdById: USER_ID, type: 'email',        title: 'Proposal sent to Marco Dela Cruz',     description: 'Sent CRM Pro pricing proposal.',                        customerId: contacts[1].id, dealId: deals[1].id },
data/outputs/LeadCRM_KIRO_Architecture_Audit.md	46	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	| `Tenant` | `subscriptionStatus`, `trialEndsAt`, `subscriptionEndsAt`, `maxUsers`, `maxContacts`, `maxDeals` |
data/outputs/LeadCRM_KIRO_Architecture_Audit.md	85	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- `admin.seed.ts` — returns Tenant for downstream seeders, uses new `subscriptionStatus` field
docs/API.md	54	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	Public signup, Google sign-in, OTP, verification, company setup, and step-progression routes are not registered. System Admin provisioning uses /admin/tenants with no plan selection. SaaS billing, seat, document-verification, pricing, checkout, and payment-method APIs are retired. Customer invoice APIs under /billing/invoices remain tenant-scoped and permission-protected.
docs/API.md	220	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	Pricing, subscription activation, business verification, and Stripe webhooks are removed. See [internal CRM cleanup](internal-crm-cleanup.md).
docs/REGISTRATION-ONBOARDING-FLOW.md	1	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	> Historical design: superseded by [the current authentication and role model](authentication.md). The registration/subscription flows below are not active.
docs/REGISTRATION-ONBOARDING-FLOW.md	65	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	Two methods available (Stripe-style: both in same email):
docs/authentication.md	16	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	System Admin provisioning uses POST /admin/tenants. It creates an active Client Admin, initializes the existing roles and default pipeline, and accepts an administrator-supplied temporary password. No subscription, checkout, pricing plan, or sample CRM data is created.
docs/business-analysis.md	22	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	1. The system **MAY NOT** auto-upgrade the Lead status to "Customer".
docs/business-analysis.md	24	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- **Stage Movement Integrity (Stage Validation Rules)**: REQ089 specifies that forms and fields must be validated before moving stages. The business must define exactly which attributes are mandatory for each stage (e.g., moving to "Quotation Sent" requires a non-zero estimation value and a completed quote record; moving to "Approved" requires a signed contract date).
docs/business-analysis.md	26	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- **SaaS Subscription Hold Protocols**: If a tenant's subscription expires or lapses, what read-write constraints occur? (e.g., transition client to read-only sandbox mode, 14-day grace period, or complete lockout).
docs/business-analysis.md	32	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- **Owner / Tenant Executive**: To perform billing integrations, modify subscription licenses, handle legal exports, and authorize DPA audits.
docs/business-analysis.md	59	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- **Tenant Billing Tier Limits**: Features capping constraints per subscription plan:
docs/business-analysis.md	63	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- **PayMongo Integration Gateway**: Callback URL handling and subscription state maps.
docs/business-analysis.md	83	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	3. **Sandbox Purging Timer**: What is the designated absolute lifetime for requested sandbox tenants? Can they upgrade automatically to production from the Admin Console?
docs/business-analysis.md	108	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- **FR_BILL_01**: PayMongo interface parsing billing logs, plans, and subscription states.
docs/business-analysis.md	128	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	planType: 'Starter' | 'Professional' | 'Enterprise';
docs/business-analysis.md	208	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- `/api/billing/paymongo/webhook` (`POST`): Monitors subscription status from PayMongo core gateways.
docs/business-analysis.md	225	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- **Phase A**: Auth OTP upgrades & Multi-pipeline layouts integration (Technical Support, Implementation, After-Sales).
docs/capstone-documentation.md	1	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	> Historical design: superseded by [the current authentication and role model](authentication.md). The registration/subscription flows below are not active.
docs/capstone-documentation.md	108	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	Currently, the company records customer leads and transaction details using Google Spreadsheets. These processes are often handled across separate platforms, services, or applications. The fragmentation of customer data across multiple environments creates inefficiencies, as employees frequently switch between applications to view customer data, verify customer information, review the history of negotiations, and determine the current status of ongoing transactions. Although this method allows basic documentation of client information, it relies heavily on manual data entry and is prone to human error. Another problem is tracking the complete history of transactions with specific clients because when a customer purchases additional services or products, the previous status in the spreadsheet may be overwritten during updates. As a result, the company has difficulty maintaining a complete record of past interactions, service requests, quotations, and completed projects with returning clients.
docs/capstone-documentation.md	118	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	LeadCRM is developed and offered as a SaaS-based platform. This approach reduces the risk of companies operating on outdated software and instead provides businesses access to the latest version of the system through flexible subscription plans, including monthly, quarterly, and annual options. The responsibility for maintenance of LeadCRM lies solely with the System Administrators rather than the end users, which eliminates the need for businesses to hire a specialized team to manage the platform.
docs/capstone-documentation.md	132	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	At the platform level, System Administrators are responsible for maintaining and managing LeadCRM across all client organizations. These administrators oversee current clients, evaluate application submissions including basic client details and business requirements, and have the authority to activate or deactivate client subscriptions to ensure controlled access. System Administrators are also responsible for configuring payment and subscription plans, as well as managing client billing and payments. System Administrators are provided a dashboard where metrics and statistics of LeadCRM and existing clients are displayed, enabling efficient monitoring of the platform and its users.
docs/capstone-documentation.md	176	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- Pricing Management Module
docs/capstone-documentation.md	191	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- The system has a simple landing page that focuses on presenting basic information about the platform such as its features, benefits, pricing plans, and user authentication functions.
docs/capstone-documentation.md	218	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	Regarding deployment, SaaS has brought about significant changes to system delivery. According to Oracle (2026), SaaS is a cloud-based software delivery model in which the provider develops and maintains cloud application software and offers access over the internet on a pay-as-you-go basis. Gurbuz (2024) emphasized that cloud-based CRM allows SMEs to use the same advanced technologies as larger companies, but at a much lower price. Similarly, Sareddy (2023) stated that cloud-based CRM systems offer businesses unrivaled scalability, flexibility, and cost-effectiveness by eliminating the need to invest in hardware and following subscription-based pricing models.
docs/capstone-documentation.md	250	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	Zoho CRM is a CRM system that presents itself as an alternative to more complex enterprise CRM platforms. Compared to its competitors, Zoho CRM features a user-friendly interface and a customer-centric business approach that prioritizes user needs and flexibility. Zoho offers a month-to-month subscription without hidden costs and provides mobile accessibility. A distinguishing feature of Zoho is its high degree of customizability, allowing businesses to integrate their own modules and business logic. The platform also offers automation in sales workflows, efficient data migration tools, and integration with more than 40 business applications (Zoho, 2026).
docs/capstone-documentation.md	294	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	Aligned with the best practices found in these established CRMs, LeadCRM has adapted a centralized platform approach to data collection and management, allowing Camxian Technologies to move away from its fragmented Google Spreadsheets approach toward a single source of truth. LeadCRM stores all customer interaction data and history in one system, eliminating the need to switch between applications. While following the same foundational features as HubSpot and Zoho, LeadCRM also offers a distinct advantage by addressing the specific functional needs of businesses like Camxian Technologies. Whereas HubSpot and Zoho focus on broad integrations, LeadCRM emphasizes customization of modules such as the Deals module, where Client Administrators and authorized users can modify pipelines by adding, removing, or restructuring stages to align with current business processes. LeadCRM also includes built-in batch emailing and SMS capabilities — features that are either unavailable or restricted behind paid tiers in competing platforms — presenting them as core features accessible at the base subscription level.
docs/capstone-documentation.md	338	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	**Gmail API** is used for all outgoing and incoming email through Google's email service. **PayMongo** serves as the payment gateway for secure online subscription payments within the system.
docs/capstone-documentation.md	403	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	│   │   ├── pricing/page.tsx
docs/capstone-documentation.md	437	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	│       ├── pricing/
docs/capstone-documentation.md	631	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	| PayMongo | 1.13.9 | Payment gateway for subscriptions |
docs/capstone-documentation.md	643	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	Since LeadCRM is a SaaS platform, the system will be hosted in a cloud-based environment. By deploying LeadCRM as a PWA, the platform becomes accessible on any device with a web browser. Access is acquired through a subscription-based model. The expected deployment is scheduled for November 2026.
docs/capstone-documentation.md	660	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- **REQ006:** The guest shall be able to upgrade the account from sandbox to production by submitting required documents and completing payment.
docs/capstone-documentation.md	720	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- **REQ045:** The Client Administrator and/or users with an assigned role shall be able to view account details and the current subscription plan.
docs/capstone-documentation.md	721	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- **REQ046:** The Client Administrator and/or users with an assigned role shall be able to upgrade the current plan and complete payment through a payment gateway.
docs/capstone-documentation.md	722	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- **REQ047:** The Client Administrator and/or users with an assigned role shall have the ability to modify the subscription plan's billing cycle.
docs/capstone-documentation.md	740	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	**Pricing Management Module**
docs/capstone-documentation.md	742	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- **REQ058:** The System Administrator shall be able to view all pricing plans for monthly, quarterly, and annual cycles.
docs/capstone-documentation.md	743	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- **REQ059:** The System Administrator shall be able to modify pricing plans, including plan details, features, pricing, and payment options.
docs/capstone-documentation.md	857	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	The dashboard provides the Client Administrator with an overview of the organization's performance, displaying metrics such as total revenue with growth percentage, total active deals, total contacts with new additions, and the lead-to-pipeline conversion rate. The dashboard also provides visual analytics showing monthly performance, distribution of leads by stage, and revenue progression over time. A banner at the top provides an option to upgrade from sandbox to production. A banner at the bottom allows users to install the application to their device's home screen.
docs/capstone-documentation.md	881	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	The Account Details tab displays the account information and current subscription plan. The Client Administrator can manage the plan, upgrade the subscription, and complete payment through the payment gateway. The Billing and Payments tab displays current balance, next billing date, payment status, billing history, invoices, payment methods, and recent transactions.
docs/capstone-documentation.md	895	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	**Figure 18. LeadCRM System Administrator's Pricing Module**
docs/capstone-documentation.md	897	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	The System Administrator can configure and manage pricing plans for monthly, quarterly, and annual billing cycles. Each plan can be modified through an "Edit Pricing Plan" modal where plan details, pricing, features, and payment methods can be updated.
docs/crm-environments.md	3	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	Tenant CRM users share the existing `CrmLayout` / `Topbar`, `AuthContext`, database-backed session validation, and role-permission evaluation. System Admin uses the separate platform layout. The old `Environment` model records resource-monitoring snapshots; legacy `Tenant.status = SANDBOX` describes account/subscription history. Neither is a CRM dataset boundary.
docs/crm-environments.md	33	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	Existing records have no trustworthy per-record environment marker. The migration deliberately keeps **all existing operational records in Live**, regardless of legacy tenant subscription status. Historical CRM audit events follow them. Existing users initially select Sandbox, so their first CRM view may be empty; switching to Live reveals the preserved records. This is a dataset-preservation policy, not a claim that every historical row is real production data. No records are copied or deleted.
docs/crm-redesign-validated.md	188	ACTIVE AND REQUIRED	Current retirement/access documentation or unrelated technical upgrade note.	templateKey String?   // identifies seeded templates for upgrades
docs/database/ERD-SUMMARY.md	24	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	| `SystemAdmin` | Cross-tenant LeadCRM operators — manages tenants, pricing, approvals |
docs/database/ERD-SUMMARY.md	25	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	| `PricingPlan` | Global plan catalog (Free / Pro / Enterprise) |
docs/database/ERD-SUMMARY.md	26	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	| `PlanFeature` | Feature list per pricing plan |
docs/database/ERD-SUMMARY.md	32	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	| `Subscription` | Billing source of truth — plan, billingCycle, status, amount |
docs/database/ERD-SUMMARY.md	91	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	| `Invoice` | Billing document linked to deal, contact, or subscription |
docs/database/ERD-SUMMARY.md	105	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	2. `PricingPlan` — global plan catalog with monthly/quarterly/annual pricing
docs/database/ERD-SUMMARY.md	106	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	3. `PlanFeature` — features list per plan
docs/database/ERD-SUMMARY.md	107	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	4. `Subscription` — billing lifecycle source of truth
docs/database/ERD-SUMMARY.md	122	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	- `Invoice` — added `subscriptionId FK`
docs/database/ERD-SUMMARY.md	175	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	└→ Invoice created with subscriptionId if billing active
docs/database/ERD-SUMMARY.md	188	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	2. **Seed `PricingPlan` + `PlanFeature`** — Free / Pro / Enterprise tiers
docs/database/erd.html	200	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<!-- PRICING PLAN -->
docs/database/erd.html	201	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<div class="ecard indb" id="e-pricingplan" style="left:20px;top:80px;min-width:210px">
docs/database/erd.html	202	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<div class="ehead">💰 PricingPlan <span class="badge b-db" style="font-size:.6rem">DB</span></div>
docs/database/erd.html	206	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<div class="field req">planType <span class="ftype">FREE|PRO|ENTERPRISE</span></div>
docs/database/erd.html	218	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<div class="ecard indb" id="e-planfeature" style="left:20px;top:360px;min-width:200px">
docs/database/erd.html	219	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<div class="ehead">🏷️ PlanFeature <span class="badge b-db" style="font-size:.6rem">DB</span></div>
docs/database/erd.html	222	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<div class="field fk">🔗 planId <span class="ftype">FK→PricingPlan</span></div>
docs/database/erd.html	239	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<div class="field req">subscriptionStatus <span class="ftype">TRIAL|ACTIVE|PAST_DUE|...</span></div>
docs/database/erd.html	252	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<!-- SUBSCRIPTION -->
docs/database/erd.html	253	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<div class="ecard indb" id="e-subscription" style="left:20px;top:560px;min-width:215px">
docs/database/erd.html	254	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<div class="ehead">📑 Subscription <span class="badge b-db" style="font-size:.6rem">DB</span></div>
docs/database/erd.html	258	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<div class="field fk">🔗 planId <span class="ftype">FK→PricingPlan</span></div>
docs/database/erd.html	260	HISTORICAL / DATABASE RETENTION	Explicitly historical project record; current access guidance supersedes it.	<div class="field req">status <span class="ftype">SubscriptionStatus</span></div>
